dataset,score,ambiguity,e_model,width,u_cal,sigma_cal
bank,0.04377051080803175,0.0320845406844702,0.009671789036255748,0.004424778761061947,0.01191499031384716,0.007508865375176303
bank,0.026147940102217652,0.018502614024671758,0.007300160158179645,0.0014991912257860882,0.005266778578969741,0.0048670099707066984
bank,0.06863859541389364,0.08355391087319128,0.011919919774818507,0.010130856901646265,0.029094204141533186,0.014548235183645277
bank,0.0006894009491976066,0.0004640370229557154,0.00029811273453822555,0.0009285051067780873,0.0006563998366456852,0.00019593420169905545
bank,0.004984207557167618,0.002828260075809913,0.0014749901990177311,0.0008103727714748781,0.0015139170902284669,0.001235192532079373
bank,0.00033487660974094676,0.0003947887264187437,0.0004466202807348698,0.0007898894154818325,0.0005584258557317333,0.00012989238353855226
bank,0.0036042897882499446,0.0017308516995391367,0.0014602958598484144,0.001305553763787654,0.001503236492003696,0.0006819475880265097
bank,0.0012344258029264032,0.0009479147821474218,0.0013018474755301566,0.0005704900509537693,0.0007353747020173551,0.0005556310793251212
bank,0.624518375096326,0.22725138310224713,0.09785141609507987,0.004132231404958775,0.03064400923631605,0.028168976092070242
bank,0.09910506199649158,0.09082086226308875,0.03478120177219655,0.003424657534246575,0.01763605256898656,0.014121485866247866
bank,0.5946952479547631,0.22725138310224713,0.07436755206560279,0.004132231404958775,0.03064400923631605,0.030976658007867114
bank,0.06629024349754635,0.07205355980014326,0.016105652744708945,0.010340632603406327,0.02729614239523323,0.014899064146830648
bank,0.015579394641553944,0.008158467082915967,0.004089528182965426,0.0009997341747281065,0.002855923380657369,0.0023844215623849106
bank,0.05222275677799482,0.03893732079608703,0.017869655705603196,0.003246753246753248,0.011243659222627139,0.0084049891090794
bank,0.004518235853017777,0.002828260075809913,0.0016762782127650567,0.0008103727714748781,0.0015139170902284669,0.001265054295970029
bank,0.39491395368667354,0.24972783374990337,0.1034529106088847,0.0025380710659898553,0.025175920821549996,0.02631076927823753
bank,0.03754151147951969,0.020842024703346448,0.01107787119295049,0.005893800389213232,0.011083263657811948,0.005503749671274501
bank,0.01908474081029402,0.00934496262014952,0.005842046814350322,0.0026954177897574125,0.005018822420744637,0.00299514414845117
bank,0.011089454540811734,0.008106673718524223,0.004298742478094611,0.0008944203394991241,0.0026927261018401152,0.002383716523999854
bank,0.16317882632909664,0.13980905976136773,0.04878864598682279,0.004149377593361009,0.02408569243187103,0.01762679531278135
bank,0.017657264981079127,0.00934496262014952,0.006298682756009889,0.0026954177897574125,0.005018822420744637,0.0029742310126257667
bank,0.33979982590116065,0.23303019626840477,0.05752153283970529,0.003831417624521105,0.029880361460805294,0.02666918072984172
bank,0.04442100334878971,0.0320845406844702,0.023171992293262587,0.004424778761061947,0.01191499031384716,0.007482203109962144
bank,0.0011649351975199036,0.000606427914977849,0.0007726444294716295,0.0012135922330097086,0.0008578789002518884,0.0002710689923178067
bank,0.013507239214032104,0.008106673718524223,0.003844198293757043,0.0008944203394991241,0.0026927261018401152,0.002327533591019959
bank,0.051608349150762595,0.03893732079608703,0.019557280497642576,0.003246753246753248,0.011243659222627139,0.008344392668645461
bank,0.23110717435846564,0.21072836109458656,0.05362741237708961,0.0060975609756097615,0.035845906754670795,0.02985583109456031
bank,0.05476515531635833,0.03996362303721611,0.01767656728243534,0.005483405483405486,0.014803268210061608,0.009290174986225792
bank,0.06549908173896775,0.07076828813469017,0.016651365555769966,0.007299270072992706,0.02272788700470127,0.016198072768072155
bank,0.34155841089350025,0.23303019626840477,0.07506067180345893,0.003831417624521105,0.029880361460805294,0.026624534750744545
bank,0.001889836654726706,0.0009479147821474218,0.000762902597789865,0.0005704900509537693,0.0007353747020173551,0.0005003857794717366
bank,0.0007864530077216583,0.0004930965269308344,0.0007774890892167483,0.000986679822397632,0.0006975158733799574,0.00021693641979365536
bank,0.010244800054777726,0.008106673718524223,0.003439645724073245,0.0008944203394991241,0.0026927261018401152,0.0023981397173478934
bank,0.15355164392979656,0.13980905976136773,0.038928230353289094,0.004149377593361009,0.02408569243187103,0.018879576449209654
bank,0.2174121391746614,0.18592773437500001,0.04494711065066058,0.0062500000000000056,0.034088830133105937,0.03277949311576838
bank,0.0024355260346357356,0.0011785691150511949,0.0010456803643556704,0.0010327828347553092,0.0011032705704393773,0.0005272547576303764
bank,0.0007515213991756656,0.0004821599649456674,0.00034517420497741776,0.000964785335262904,0.0006820416874579264,0.0002089163556906561
bank,0.004576247971982311,0.002828260075809913,0.002330314624418928,0.0008103727714748781,0.0015139170902284669,0.0012598944405269898
bank,0.004471355823941024,0.002828260075809913,0.0016118336951662492,0.0008103727714748781,0.0015139170902284669,0.0012688333500263322
bank,0.1947043527834256,0.14306170121964915,0.08478090997746025,0.004739336492890989,0.02603876996567523,0.020167939581550658
bank,0.02613228916503639,0.018502614024671758,0.010660272757252148,0.0014991912257860882,0.005266778578969741,0.0048670099707066984
bank,0.005760242591186979,0.002828260075809913,0.0016940689979880953,0.0008103727714748781,0.0015139170902284669,0.0012517408741046182
bank,0.002209499917417901,0.0010670210582358502,0.0012444252601537253,0.0008091840434379376,0.0009292020309581294,0.0005009829286474313
bank,0.13816752285618797,0.11746960558027952,0.041675104546471074,0.005872261810504098,0.026264277617022984,0.017215436076026824
bank,0.05305739382029558,0.03930605216806009,0.012496192610875558,0.004049713727133086,0.012616586662976723,0.008988537990191375
bank,0.0017897803089903714,0.0009479147821474218,0.0005818474802886775,0.0005704900509537693,0.0007353747020173551,0.0005081686821596103
bank,0.03486659998894805,0.02021610133827119,0.008816924518876676,0.0045871559633027525,0.009629870705704384,0.0051373041056537476
bank,0.0011932922136217556,0.0006158897270859482,0.0005344030159440137,0.0012325390304026294,0.0008712681143353374,0.00027574692364558357
bank,0.004205452166061271,0.0020322798188524244,0.00182735111243608,0.0019106915441993975,0.0019705481129189436,0.0007886184832444526
bank,0.0034471037679886284,0.0016189919649379108,0.0011709482356009097,0.001081081081081081,0.0013229745211895277,0.0006999450950063541
bank,0.024160246643233994,0.016441795945929347,0.013380064557871055,0.004871373836891077,0.008949532647155494,0.004294903778963947
bank,0.002753173247853868,0.0013902920849205175,0.001379439035914356,0.0014573207674894327,0.0014234119320248977,0.0005615214279978438
bank,0.0031718124140338835,0.0016189919649379108,0.0013582033811731897,0.001081081081081081,0.0013229745211895277,0.0007374938269103328
bank,0.030333560532866004,0.01873419820316201,0.009871082391140524,0.0019806338028169022,0.006091435481875709,0.005009675146903594
bank,0.002666681531073525,0.0013290150109348813,0.002068595552427869,0.001334431991366298,0.0013317207468525583,0.0005504466147033146
bank,0.04557815631157611,0.0320845406844702,0.01431304046038763,0.004424778761061947,0.01191499031384716,0.0074600848174782705
bank,0.22374041869015332,0.18592773437500001,0.07266208355029062,0.0062500000000000056,0.034088830133105937,0.032650626444711776
bank,0.03867496485627108,0.024812696552615154,0.010000888019159833,0.01422466604906912,0.01878702536959588,0.0052608636027018894
bank,0.5825320656808517,0.24406909272589597,0.10124751008207844,0.02244582043343657,0.07401574851798258,0.03530752848958307
bank,0.2159680237367042,0.18592773437500001,0.050031379423506626,0.0062500000000000056,0.034088830133105937,0.03294864137863423
bank,0.2616209853090211,0.21638888888888888,0.08021376079619827,0.033333333333333326,0.08492916438399098,0.02962137173434872
bank,0.04011405961561685,0.029779947340974278,0.014085675400516782,0.005892255892255893,0.013246549369210305,0.006538579908790976
bank,0.09700724155035613,0.09082086226308875,0.03825498734641088,0.003424657534246575,0.01763605256898656,0.01415278505143804
bank,0.0071968675962099235,0.0031473381442403726,0.002646378159331066,0.0014523768312064323,0.002138018007563773,0.0014357020743441572
bank,0.0034540965979571628,0.0016189919649379108,0.0011399539517134702,0.001081081081081081,0.0013229745211895277,0.0006993939867393765
bank,0.010601392528535146,0.008106673718524223,0.0039003875140147448,0.0008944203394991241,0.0026927261018401152,0.002412710649022013
bank,0.2510368723743777,0.21072836109458656,0.040088773040292354,0.0060975609756097615,0.035845906754670795,0.02925320492052021
bank,0.008181825713885702,0.004040013313473392,0.0035100707660008232,0.0032506998673935464,0.0036239302893924597,0.0011395277019457157
bank,0.001531435818904126,0.0009479147821474218,0.0007599706995149922,0.0005704900509537693,0.0007353747020173551,0.0005294579851442579
bank,0.23699475870012343,0.21072836109458656,0.047434013602759645,0.0060975609756097615,0.035845906754670795,0.02932991405365094
bank,0.00464326142069408,0.002828260075809913,0.0018911124322961504,0.0008103727714748781,0.0015139170902284669,0.00125475695193885
bank,0.06588306307879009,0.07205355980014326,0.01699560510921465,0.010340632603406327,0.02729614239523323,0.015596149579985391
bank,0.110908934905853,0.11619348796271743,0.051898754853610174,0.002375296912114022,0.0166130681442532,0.014227150289874122
bank,0.004958715473165289,0.002828260075809913,0.005672178232746394,0.0008103727714748781,0.0015139170902284669,0.0012361024568607207
bank,0.003431083564653048,0.0016189919649379108,0.0018176164842082462,0.001081081081081081,0.0013229745211895277,0.000704658908313576
bank,0.027567497211298555,0.018502614024671758,0.013820448957936625,0.0014991912257860882,0.005266778578969741,0.004730421621754447
bank,0.25339043881003565,0.21072836109458656,0.05062691756457691,0.0060975609756097615,0.035845906754670795,0.02925320492052021
bank,0.6231261868853113,0.22725138310224713,0.07785221331403877,0.004132231404958775,0.03064400923631605,0.028176746958264002
bank,0.05457190835655087,0.03930605216806009,0.015716604756843076,0.004049713727133086,0.012616586662976723,0.009269091244212642
bank,0.3908558409393008,0.24972783374990337,0.056006316223881705,0.0025380710659898553,0.025175920821549996,0.02668333091708482
bank,0.5863871350352812,0.2321684026208513,0.14482135154948925,0.036300777873811585,0.09180355991385726,0.035435256704458726
bank,0.0017598934412259,0.0009479147821474218,0.001048295439255053,0.0005704900509537693,0.0007353747020173551,0.0005103622759645438
bank,0.10228711527405455,0.09082086226308875,0.021420150478396856,0.003424657534246575,0.01763605256898656,0.01426824721211599
bank,0.0014314388485854835,0.0009479147821474218,0.0008400130236331898,0.0005704900509537693,0.0007353747020173551,0.0005395827390034981
bank,0.0014012389177348293,0.0009479147821474218,0.0009242175245399956,0.0005704900509537693,0.0007353747020173551,0.0005422382935396437
bank,0.12240627946035644,0.11619348796271743,0.028058709172333218,0.002375296912114022,0.0166130681442532,0.014517472076661448
bank,0.0037302464847908524,0.0018127527043151302,0.0015995299441013643,0.001469939327082184,0.0016323714314908208,0.000682492903657344
bank,0.0006450948913373312,0.00045187519006961865,0.00015927208196853546,0.0009041591320072332,0.0006391925215683846,0.00018559985812963936
bank,0.0020765653082227787,0.0010091905285028319,0.0006806947428787737,0.0006932820964850597,0.0008364530622535306,0.0004909419624709231
bank,0.007578928940513643,0.0031473381442403726,0.0030261699220091266,0.0014523768312064323,0.002138018007563773,0.001355358221585363
bank,0.021021730444282176,0.00934496262014952,0.006281424901469369,0.0026954177897574125,0.005018822420744637,0.0029435383036930845
bank,0.004067602174578433,0.0019581551863307955,0.0016680131613701955,0.0017618471349814633,0.0018574095145890701,0.0007679258077498599
bank,0.30812644899649255,0.23303019626840477,0.0686190303128081,0.003831417624521105,0.029880361460805294,0.02660146511892382
bank,0.038619838235669404,0.024613844984011687,0.015036313317855073,0.01380571698280185,0.01843398431451601,0.005247580184095038
bank,0.5173271714266215,0.2455882953663485,0.08363996722207916,0.0036900369003689537,0.03010365214057151,0.027831792854979994
bank,0.8024765331292926,0.1776887225478427,0.05572898489328214,0.008403361344537896,0.038641720231103335,0.03244600331075226
bank,0.008075949571133048,0.0037653758785873093,0.002514348662053272,0.0026970868137804927,0.003186776683588759,0.0011693209685159883
bank,0.11859069222220597,0.11619348796271743,0.03346773378455949,0.002375296912114022,0.0166130681442532,0.014517472076661448
bank,0.004252476175247222,0.0020469074877346514,0.0023984126982000806,0.0019400669551726953,0.001992771330898143,0.0007923128523550732
bank,0.03172877368968062,0.01873419820316201,0.007881745158314156,0.0019806338028169022,0.006091435481875709,0.004866912538384607
bank,0.0030754772147758105,0.0016189919649379108,0.001287314450484571,0.001081081081081081,0.0013229745211895277,0.0007501527726375041
bank,0.16437341281259946,0.13980905976136773,0.04103692954914898,0.004149377593361009,0.02408569243187103,0.017509412886241627
bank,0.07737047902391653,0.08800210051479829,0.01561895981668001,0.004149377593360995,0.01910900164961022,0.013579507386427195
bank,0.0013130149887657385,0.0009479147821474218,0.0006372665139759755,0.0005704900509537693,0.0007353747020173551,0.0005505387351293003
bank,0.007574575232351789,0.0031473381442403726,0.0039533841510445405,0.0014523768312064323,0.002138018007563773,0.001355358221585363
bank,0.02608444208363559,0.018502614024671758,0.01037051503313839,0.0014991912257860882,0.005266778578969741,0.004879643176290352
bank,0.04789740805971976,0.03893732079608703,0.02376445837627762,0.003246753246753248,0.011243659222627139,0.008394143715816909
bank,0.011651545058014637,0.008106673718524223,0.011923570136461597,0.0008944203394991241,0.0026927261018401152,0.002352379152569747
bank,0.19130689321643066,0.14306170121964915,0.03730549777353644,0.004739336492890989,0.02603876996567523,0.020167939581550658
bank,0.0011385172075985572,0.0005977284173897117,0.0004658330456943088,0.0011961722488038277,0.0008455685337114931,0.0002669915957462785
bank,0.007764247927588367,0.0031662543130924386,0.00369263627199943,0.0014904503130263448,0.0021723592548355437,0.001288716491952714
bank,0.15329657375160596,0.13980905976136773,0.05194830324314417,0.004149377593361009,0.02408569243187103,0.018879576449209654
bank,0.0015934239243252152,0.0009479147821474218,0.0008689192807361824,0.0005704900509537693,0.0007353747020173551,0.0005229797588018077
bank,0.005220760877579446,0.002828260075809913,0.001694684587454099,0.0008103727714748781,0.0015139170902284669,0.0012895056342355192
bank,0.0026141740063633585,0.001288892234802684,0.0013089069561023718,0.0012539755350709154,0.0012713140169861431,0.000544533121112197
bank,0.005645720616475354,0.002828260075809913,0.0031475284248793345,0.0008103727714748781,0.0015139170902284669,0.0012579836360411332
bank,0.00228033021093147,0.0010992135772833,0.000979602704160348,0.0008737090095057296,0.0009799963295050865,0.0005074934746052774
bank,0.005232842391175497,0.002828260075809913,0.0027763328813277307,0.0008103727714748781,0.0015139170902284669,0.0012889640924463664
bank,0.08450361684787672,0.09082086226308875,0.02311134739797582,0.003424657534246575,0.01763605256898656,0.013701216080615704
bank,0.09256418054440706,0.09082086226308875,0.019381695951415246,0.003424657534246575,0.01763605256898656,0.014187848131633807
bank,0.11108778921861306,0.11619348796271743,0.03687366721613894,0.002375296912114022,0.0166130681442532,0.014222000663454575
bank,0.07789028165714587,0.08800210051479829,0.024674734903249777,0.004149377593360995,0.01910900164961022,0.013596901421186466
bank,0.5596710861638642,0.2455882953663485,0.09010633762944857,0.0036900369003689537,0.03010365214057151,0.02939175582165773
bank,0.009388910731565848,0.008106673718524223,0.003483852478620028,0.0008944203394991241,0.0026927261018401152,0.0024965943257516227
bank,0.001846391390542892,0.0009479147821474218,0.000946910293897207,0.0005704900509537693,0.0007353747020173551,0.0005028116360588928
bank,0.0061199032170127015,0.002828260075809913,0.004008435423586356,0.0008103727714748781,0.0015139170902284669,0.0012556522425256908
bank,0.0011545111581491882,0.0006018051980304529,0.00038772365540048136,0.0012043356081894822,0.0008513374355574863,0.0002687734777492701
bank,0.079032461868576,0.08800210051479829,0.01392973162360757,0.004149377593360995,0.01910900164961022,0.013619237130298043
bank,0.4958116986898672,0.2455882953663485,0.07786927367069645,0.0036900369003689537,0.03010365214057151,0.03097698957944808
bank,0.0006104420939006947,0.00044404964593454784,0.00034542775243382503,0.000888494002665482,0.0006281205674857148,0.00017908556293869568
bank,0.4022866048361019,0.24972783374990337,0.05717473309149329,0.0025380710659898553,0.025175920821549996,0.026438087667694312
bank,0.003417113439288613,0.0016189919649379108,0.0021849793940580692,0.001081081081081081,0.0013229745211895277,0.0007071210773922853
bank,0.050448985639074816,0.03893732079608703,0.010793963035911333,0.003246753246753248,0.011243659222627139,0.008360105660393073
bank,0.0032265659502435113,0.0016189919649379108,0.002233496912925945,0.001081081081081081,0.0013229745211895277,0.0007319171229843077
bank,0.07937436290954743,0.08800210051479829,0.017687691709210158,0.004149377593360995,0.01910900164961022,0.013633682937161417
bank,0.0012508884176010988,0.0009479147821474218,0.0016727058120669682,0.0005704900509537693,0.0007353747020173551,0.000554771078112846
bank,0.002471434105065402,0.0011969001203542481,0.0010142176027292062,0.0010695322463972288,0.0011314253287051659,0.0005303411122229283
bank,0.6539247957868948,0.22725138310224713,0.0785723933979056,0.004132231404958775,0.03064400923631605,0.026431014593755638
bank,0.004787731589386312,0.002828260075809913,0.004128736458298241,0.0008103727714748781,0.0015139170902284669,0.001246521208339481
bank,0.002121047401485413,0.0010256578983745955,0.0008334612871643759,0.000726284058687441,0.0008630868909074753,0.000490866485661528
bank,0.6483798250141942,0.22725138310224713,0.08417970087212834,0.004132231404958775,0.03064400923631605,0.027861554809017763
bank,0.005519202277018748,0.002828260075809913,0.0025246947269369113,0.0008103727714748781,0.0015139170902284669,0.0012693311452665079
bank,0.24002419234088315,0.21072836109458656,0.06605458089383545,0.0060975609756097615,0.035845906754670795,0.029340300023598564
bank,0.002630523414603181,0.0013047370771210108,0.001104872265183679,0.0012857477321557228,0.001295207604196264,0.000547028728217694
bank,0.20765553966052847,0.16655371650670603,0.0494365643914259,0.039279869067103124,0.08088391791340739,0.031005879988235344
bank,0.5949534607482105,0.22725138310224713,0.09009476716952387,0.004132231404958775,0.03064400923631605,0.030976658007867114
bank,0.020366502784849968,0.00934496262014952,0.004170765721350714,0.0026954177897574125,0.005018822420744637,0.002979771004519244
bank,0.026436970796296814,0.018502614024671758,0.02580481788731277,0.0014991912257860882,0.005266778578969741,0.004833417461662213
bank,0.3898547745289222,0.24972783374990337,0.1064316131249325,0.0025380710659898553,0.025175920821549996,0.02686778333999392
bank,0.03554059545809112,0.020842024703346448,0.015840459163611903,0.005893800389213232,0.011083263657811948,0.0053942927451419275
bank,0.8262861263439168,0.16921000964065308,0.07158878225510405,0.02748799470110952,0.06820002821390152,0.031044927724057543
bank,0.05542434354070435,0.04323606134260621,0.016902413185197047,0.012651864264767491,0.023388389843035682,0.009497186148312695
bank,0.006835281195272839,0.0031473381442403726,0.0023799599588182193,0.0014523768312064323,0.002138018007563773,0.0014687749664666636
bank,0.001757319482038986,0.0009479147821474218,0.002295040695401769,0.0005704900509537693,0.0007353747020173551,0.0005105132210722885
bank,0.023231994976346218,0.013295457022253543,0.006723465818190896,0.010781671159029648,0.011972771004364413,0.002973130347800197
bank,0.0022705625981092993,0.0010951090993990568,0.000822628314246425,0.000865481981131884,0.0009735487624682439,0.0005068011928447697
bank,0.049276504000533655,0.03893732079608703,0.019752630346723296,0.003246753246753248,0.011243659222627139,0.008358329015292685
bank,0.20468786968329522,0.16127206880941602,0.033928441149066055,0.021276595744680854,0.05857747530379146,0.02983134878436918
bank,0.6328511904897928,0.22725138310224713,0.06082023509976799,0.004132231404958775,0.03064400923631605,0.02736500684180732
bank,0.0005825039974104738,0.0004363000913943903,0.0002368765740448962,0.0008729812309035355,0.0006171562126632121,0.00017116627347412688
bank,0.14577384660046366,0.13980905976136773,0.023164336334977626,0.004149377593361009,0.02408569243187103,0.019330669334483328
bank,0.003471603587098903,0.0016189919649379108,0.001669878732632609,0.001081081081081081,0.0013229745211895277,0.0006971303612949598
bank,0.00293267570616722,0.0016189919649379108,0.001334071674352578,0.001081081081081081,0.0013229745211895277,0.0007645207438341641
bank,0.01419054037758657,0.008106673718524223,0.00605368547155264,0.0008944203394991241,0.0026927261018401152,0.002298599810922589
bank,0.0012307271738570408,0.0009479147821474218,0.0005575469906706525,0.0005704900509537693,0.0007353747020173551,0.0005558478149232994
bank,0.0014548988460092267,0.0009479147821474218,0.0005887672351601884,0.0005704900509537693,0.0007353747020173551,0.0005375344526871889
bank,0.2400986218814635,0.21072836109458656,0.05093360702696357,0.0060975609756097615,0.035845906754670795,0.029340300023598564
bank,0.0005116300837958702,0.0004221189622899927,0.00019846116646774173,0.0008445945945945946,0.0005970924499824189,0.00015585634303745189
bank,0.004310301243840448,0.0020735022225718404,0.0026626355155736038,0.001993476951201778,0.002033095887793447,0.0007986340783677269
bank,0.09162234878972557,0.09082086226308875,0.019206528654715668,0.003424657534246575,0.01763605256898656,0.014080599627530761
bank,0.09332927427070561,0.09082086226308875,0.023150946712208142,0.003424657534246575,0.01763605256898656,0.013965124356195934
bank,0.03818647732539445,0.020912781173566285,0.013695661647591041,0.006041620049228015,0.011240421612347833,0.005216097722592043
bank,0.32171589592644423,0.23303019626840477,0.06658021320028093,0.003831417624521105,0.029880361460805294,0.02677918054756523
bank,0.16524736511361718,0.13980905976136773,0.049396674485161565,0.004149377593361009,0.02408569243187103,0.017487526694478856
bank,0.02856780705025843,0.018502614024671758,0.009028131478604139,0.0014991912257860882,0.005266778578969741,0.004664487106736356
bank,0.08658496055929829,0.09082086226308875,0.031237508201855595,0.003424657534246575,0.01763605256898656,0.014234377139773855
bank,0.37579791407890767,0.24972783374990337,0.055335516808038755,0.0025380710659898553,0.025175920821549996,0.030559639298420788
bank,0.04613915846796179,0.03417041870781646,0.04225297131277187,0.008903849286063303,0.01744271361388691,0.006538860171653432
bank,0.0038142369567763486,0.0018511614424989204,0.0016418105944505548,0.0015470398124800228,0.001692282615544395,0.0006948008880775674
bank,0.001633292666319648,0.0009479147821474218,0.0007181419855208928,0.0005704900509537693,0.0007353747020173551,0.0005198338671545302
bank,0.031671422328572285,0.01873419820316201,0.008340094918012231,0.0019806338028169022,0.006091435481875709,0.004885050204041012
bank,0.10605220713264206,0.10321486303365633,0.05893206698803245,0.03511889377100026,0.0602062439491729,0.013164031286915654
bank,0.00272705981778699,0.0013759117472268727,0.0009698646123467422,0.0014284802025693207,0.0014019496037290895,0.0005590109242448922
bank,0.020925986752083,0.00934496262014952,0.005158542926542155,0.0026954177897574125,0.005018822420744637,0.0029578387584978817
bank,0.0043462174412696114,0.0020974031397106526,0.002615013295972897,0.0020414794185285986,0.002069252363071397,0.000805669041361747
bank,0.020634398041600308,0.00934496262014952,0.007205484617520416,0.0026954177897574125,0.005018822420744637,0.0029677725573758014
bank,0.008862376648537666,0.005353257469059754,0.003001256323667851,0.005902215018908698,0.005621038750441919,0.0014265224875507272
bank,0.0007490760348860266,0.0004819275988056193,0.00029324587246825365,0.0009643201542912247,0.0006817129135035028,0.0002087778155580355
bank,0.0004335674518435601,0.00040617377534066175,0.00017434731834233049,0.0008126777732629012,0.0005745332012178538,0.0001399654846262868
bank,0.17584547407158083,0.14306170121964915,0.03490861065935607,0.004739336492890989,0.02603876996567523,0.018522422385062055
bank,0.001367360273461228,0.0009479147821474218,0.0011136891838742094,0.0005704900509537693,0.0007353747020173551,0.0005451868918465845
bank,0.07070823243989102,0.08800210051479829,0.017304599998340768,0.004149377593360995,0.01910900164961022,0.013800057670173197
bank,0.0074844030714617165,0.0031473381442403726,0.004788636597014658,0.0014523768312064323,0.002138018007563773,0.0013832273060736698
bank,0.052479775884532086,0.03893732079608703,0.024299552477243185,0.003246753246753248,0.011243659222627139,0.008355721000344988
bank,0.0010635910320529534,0.0005792622112759161,0.0005742353127875905,0.00115919629057187,0.0008194379821435548,0.00025863744936592114
bank,0.0011258563821320425,0.0005948837868480726,0.0004876361304492069,0.0011904761904761906,0.000841543215968701,0.0002656311584300476
bank,0.0028308335383432862,0.0016189919649379108,0.0013168572651877184,0.001081081081081081,0.0013229745211895277,0.0007752612774152801
bank,0.0006721507201363332,0.00045829504572544215,0.00042228516973665187,0.0009170105456212746,0.0006482757051873954,0.00019086086354056162
bank,0.021046099580577623,0.00934496262014952,0.018605000196046426,0.0026954177897574125,0.005018822420744637,0.0029397190814789823
bank,0.019389892696056826,0.00934496262014952,0.007022976283248519,0.0026954177897574125,0.005018822420744637,0.002994505101953019
bank,0.0012322465816027588,0.0009479147821474218,0.0004586190855807093,0.0005704900509537693,0.0007353747020173551,0.0005557392311015111
bank,0.11849157222725808,0.11619348796271743,0.0277731829817173,0.002375296912114022,0.0166130681442532,0.014517472076661448
bank,0.04501296621401526,0.0320845406844702,0.025031425298999883,0.004424778761061947,0.01191499031384716,0.007482203109962144
bank,0.018359039227160572,0.00934496262014952,0.00645118296292857,0.0026954177897574125,0.005018822420744637,0.002994859151884244
bank,0.028676266580767027,0.018502614024671758,0.010371726216353003,0.0014991912257860882,0.005266778578969741,0.004661414700620117
bank,0.003865944936070888,0.0018712486181106148,0.002243200457986664,0.0015873645493391989,0.0017234714153094488,0.0007067637666160337
bank,0.05347131852583952,0.03930605216806009,0.018642183180606505,0.004049713727133086,0.012616586662976723,0.009045984174334495
bank,0.13627095391354094,0.11746960558027952,0.038210240980440215,0.005872261810504098,0.026264277617022984,0.017088631385155914
bank,0.02725759742790026,0.018502614024671758,0.011403042613310753,0.0014991912257860882,0.005266778578969741,0.004753595963570682
bank,0.0023585211745918637,0.0011428236485189075,0.0009511201386745873,0.0009611253629824964,0.0010480442710151684,0.0005192191925329557
bank,0.001705519907096709,0.0009479147821474218,0.0007004287307701987,0.0005704900509537693,0.0007353747020173551,0.0005138037667469489
bank,0.0005603064896713907,0.00043103440260733046,0.00033147514718789286,0.0008624407072013799,0.0006097061710469973,0.00016585595196833924
bank,0.047821535393497726,0.03893732079608703,0.015125101635420782,0.003246753246753248,0.011243659222627139,0.008369762282676652
bank,0.011896959165697519,0.008106673718524223,0.0067065502874116304,0.0008944203394991241,0.0026927261018401152,0.0023374696414373377
bank,0.0011213867510565115,0.00059347160081471,0.0004699466054154585,0.0011876484560570072,0.0008395448948217545,0.0002650035518569
bank,0.003134120037283771,0.0016189919649379108,0.0014535978478718954,0.001081081081081081,0.0013229745211895277,0.0007432343308218792
bank,0.0006257460875881073,0.00044702717925249855,0.00025610033532267223,0.0008944543828264759,0.0006323333137870833,0.00018166984376858245
bank,0.002852383746004971,0.0016189919649379108,0.0017316883495436077,0.001081081081081081,0.0013229745211895277,0.0007735832907952351
bank,0.009262904137252686,0.008106673718524223,0.002773026031160479,0.0008944203394991241,0.0026927261018401152,0.002519331249620163
bank,0.00164235129258914,0.0009479147821474218,0.0008808117689372007,0.0005704900509537693,0.0007353747020173551,0.0005185353648175848
bank,0.03924836730887012,0.029779947340974278,0.012286471202998441,0.005892255892255893,0.013246549369210305,0.006993870807017929
bank,0.0008902779575161466,0.0005310672956280258,0.0004915236649808668,0.0010626992561105207,0.0007512421846572043,0.0002337467534054484
bank,0.005626858244224968,0.002828260075809913,0.0017101532753824441,0.0008103727714748781,0.0015139170902284669,0.0012596091453585113
bank,0.00840077567818593,0.004868097790417267,0.0058652059887286945,0.004921822862045953,0.004894886617639993,0.0011592720375099377
bank,0.7186942728895825,0.2249044211351828,0.06000961373595947,0.00990099009900991,0.04718873220253962,0.03395892436194886
bank,0.007622323399819457,0.0031473381442403726,0.0024982318958799766,0.0014523768312064323,0.002138018007563773,0.0013442668939925714
bank,0.005040556465779065,0.002828260075809913,0.0028559155965505643,0.0008103727714748781,0.0015139170902284669,0.001233390365405315
bank,0.718844775773816,0.2249044211351828,0.05659948883827322,0.00990099009900991,0.04718873220253962,0.03395892436194886
bank,0.0014814028091090063,0.0009479147821474218,0.000674264425248284,0.0005704900509537693,0.0007353747020173551,0.0005349196642081759
bank,0.0023421609717405997,0.0011324243248957255,0.0007941901810325721,0.0009402792315359118,0.0010318890802724517,0.0005157188007169752
bank,0.002529971414381481,0.001233601830454543,0.0007965240630719042,0.0011431147268783017,0.0011874967029413673,0.0005360041546205351
bank,0.0033904301568950528,0.0016189919649379108,0.0011485051535213553,0.001081081081081081,0.0013229745211895277,0.0007105648730392047
bank,0.008891523796099816,0.005365785621082448,0.00265490572659081,0.005927544299557127,0.005639674810739789,0.0014305119880729568
bank,0.0012574164039958497,0.0009479147821474218,0.0009629725631063726,0.0005704900509537693,0.0007353747020173551,0.0005542762779749443
bank,0.0077690885804972565,0.0031662543130924386,0.004893869755329069,0.0014904503130263448,0.0021723592548355437,0.001288716491952714
